"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20220613","堡林","巢备","22.0","26.1","19.3","23.9","22.5","27.9","18.3","0.0","0.0","3.2","0.7","7.4","6.0","12.59","25.61","0.0","71.0","83.8","70.5","9.4","6.0","6.0","0.0","0.0","0.0","5.9","6.3","2.0"
"20220612","堡林","巢备","22.6","27.3","19.1","25.1","22.5","27.8","18.3","0.1","0.0","4.3","5.5","8.1","5.9","16.49","21.84","0.0","85.6","83.4","70.9","5.8","7.4","6.2","0.0","0.0","0.0","7.3","7.6","2.1"
"20220611","堡林","巢备","23.0","31.1","18.6","24.3","22.5","27.9","18.3","0.0","27.4","4.1","8.1","6.6","6.1","25.65","23.36","0.0","77.6","84.4","70.4","4.3","7.0","6.3","0.0","0.0","0.0","9.5","9.1","2.1"
"20220610","堡林","巢备","22.4","27.6","16.9","23.6","22.3","27.7","18.2","0.0","9.7","3.6","5.9","2.2","5.9","20.67","11.99","0.0","72.3","70.8","70.7","5.5","9.3","6.4","0.0","0.0","0.0","6.4","11.3","2.1"
"20220609","堡林","巢备","21.6","28.0","16.1","26.0","22.3","27.7","18.0","0.0","0.0","3.1","10.1","12.2","5.9","26.03","28.61","0.0","77.0","61.5","70.4","4.4","3.3","6.3","0.0","0.0","0.0","7.1","7.6","2.0"
"20220608","堡林","巢备","19.5","24.0","15.8","25.5","22.2","27.8","17.9","3.2","0.0","3.1","2.2","11.7","6.2","13.13","28.42","0.0","85.3","57.5","69.8","7.6","3.8","6.2","0.0","0.0","0.0","6.5","5.3","2.0"
"20220607","堡林","巢备","19.1","23.7","16.1","24.1","22.1","27.9","17.6","7.1","0.0","2.1","2.5","10.6","6.5","16.61","25.55","0.0","87.9","56.3","68.7","8.6","4.1","5.9","0.0","0.0","0.0","7.4","5.1","1.9"
"20220606","堡林","巢备","20.2","25.1","16.6","22.8","22.0","27.8","17.4","0.0","0.0","1.6","4.7","10.6","6.7","17.01","25.15","0.0","86.8","61.6","67.8","7.0","1.6","5.7","0.0","0.0","0.0","4.8","8.1","1.8"
"20220605","堡林","巢备","18.3","22.8","16.8","20.9","21.9","27.9","17.2","22.2","0.0","1.6","0.0","9.0","7.0","4.77","22.66","0.0","94.0","81.1","66.6","9.9","2.9","5.5","0.0","0.0","0.0","8.2","7.8","1.9"
"20220604","堡林","巢备","24.7","30.4","18.2","20.0","21.8","27.8","16.9","0.0","1.4","2.8","8.7","11.1","7.1","24.63","29.77","0.0","49.6","67.1","65.8","7.1","4.6","5.4","0.0","0.0","0.0","8.3","6.8","1.9"
"20220603","堡林","巢备","24.8","34.1","18.9","19.8","21.6","27.6","16.6","0.0","22.7","3.1","11.0","0.0","7.2","28.19","5.13","0.0","64.4","92.6","65.1","1.5","9.5","5.3","0.0","0.0","0.0","7.3","7.4","2.0"
